create_date,text,model,price,factory_price,maker
2021.08.07. 10:09,(미착용 새상품) 누오보 버블리 신발 판매,누오보 바베트,20000,59000,Nuovo
2021.08.02. 04:46,[발230] 누오보 샌들,누오보 바베트,3333,59000,Nuovo
2021.07.29. 19:39,유니코 누오보 판매합니다,누오보 바베트,1800000,59000,Nuovo
2021.07.25. 14:19,NUOVO(누오보) 웨지힐샌들 240 통굽 여성신발,누오보 바베트,20000,59000,Nuovo
2021.07.25. 11:05,(미착용 새상품) 누오보 버블리 신발 판매,누오보 바베트,20000,59000,Nuovo
2021.07.25. 11:05,(미착용 새상품) 누오보 버블리 신발 판매,누오보 바베트,20000,59000,Nuovo
2021.07.22. 16:42,누오보 Nuovo 여성샌들 230사이즈,누오보 바베트,15000,59000,Nuovo
2021.07.22. 16:06,"누오보 슬립온(nuovo),240, 미착용, 편한신발(가격인하 15000>>10000)",누오보 바베트,15000,59000,Nuovo
2021.07.17. 09:49,유니슨리서치 유니코누오보 판매합니다.,누오보 바베트,145444,59000,Nuovo
2021.07.14. 13:42,택달린새상품 네파 아르테누오보 블랙90(정가469000원),누오보 바베트,100000,59000,Nuovo
2021.07.13. 15:35,"누오보 슬립온(nuovo),240, 미착용, 편한신발(가격인하 15000>>10000)",누오보 바베트,15000,59000,Nuovo
2021.07.12. 14:28,[가격인하] 유니코누오보 인티앰프 + 피에가701 스피커 팝니다.,누오보 바베트,4200000,59000,Nuovo
2021.07.11. 09:24,누오보 블라디미르 흰색 힐 슬리퍼 235-240,누오보 바베트,15000,59000,Nuovo
2021.07.11. 08:54,유니코 누오보 + 피에가 701 신동품 팝니다.,누오보 바베트,4600000,59000,Nuovo
2021.07.08. 19:21,"누오보 슬립온(nuovo),240, 미착용, 편한신발(가격인하 15000>>10000)",누오보 바베트,15000,59000,Nuovo
2021.07.08. 19:11,"누오보 슬립온(nuovo) 240, 편한신발, 미착용",누오보 바베트,15000,59000,Nuovo
2021.07.07. 17:26,[새제품] 클라쎄디 까르마 누오보 그란데,누오보 바베트,150000,59000,Nuovo
2021.07.06. 15:23,[새제품] 클라쎄디 까르마 누오보 그란데,누오보 바베트,150000,59000,Nuovo
2021.07.05. 11:56,[판매or교환]누오보 아르스 욕실 스텐레스 선반,누오보 바베트,25000,59000,Nuovo
2021.07.05. 08:18,누오보 블라디미르 흰색 힐 슬리퍼 235-240,누오보 바베트,15000,59000,Nuovo
2021.07.04. 03:49,"누오보 옥스포드 로퍼, 블랙/230",누오보 바베트,10000,59000,Nuovo
2021.06.23. 10:36,업소용 커피머신 8b 누오보 피렌체 2GR 팝니다.,누오보 바베트,700000,59000,Nuovo
2021.06.21. 15:46,누오보 (NUOVO) NC30249 블랙 구두 235사이즈 판매 1만원,누오보 바베트,10000,59000,Nuovo
2021.06.21. 08:36,"누오보,크록스,스퍼,미쏘 신발 팔아요",누오보 바베트,12345,59000,Nuovo
2021.06.21. 08:08,"누오보,크록스, 스퍼, 미쏘 신발 팔아용",누오보 바베트,12345,59000,Nuovo
2021.06.20. 15:53,[새제품] 클라쎄디 까르마 누오보 그란데,누오보 바베트,150000,59000,Nuovo
2021.06.15. 15:13,누오보 워커 블랙 235,누오보 바베트,15000,59000,Nuovo
2021.06.08. 10:35,누오보/ 통굽샌들,누오보 바베트,10000,59000,Nuovo
2021.06.06. 21:26,"팬텀베놈누오보팩(260),푸마원20.1(255),네메시스유니포리아팩(255),팬텀GT TF(285)낫소투지FA(k3,k4공인구) 판매 전원 엘리트제품이며 TF는 프로등급",누오보 바베트,111111,59000,Nuovo
2021.06.04. 14:23,[새상품]누오보(NUOVO)슬립온 단화 화이트 245,누오보 바베트,10000,59000,Nuovo
2021.06.02. 12:52,[새제품] 클라쎄디 까르마 누오보 그란데,누오보 바베트,150000,59000,Nuovo
2021.06.01. 16:38,누오보 구두,누오보 바베트,10000,59000,Nuovo
2021.06.01. 14:43,누오보 스니커즈 235 택포13000,누오보 바베트,13000,59000,Nuovo
2021.05.29. 22:22,"팬텀베놈누오보팩(260),푸마원20.1(255),네메시스유니포리아팩(255),팬텀GT TF(285)낫소투지FA(k3,k4공인구) 판매 전원 엘리트제품이며 TF는 프로등급",누오보 바베트,111111,59000,Nuovo
2021.05.28. 02:24,"팬텀베놈누오보팩(260),푸마원20.1(255),네메시스유니포리아팩(255),팬텀GT TF(285)낫소투지FA(k3,k4공인구) 판매 전원 엘리트제품이며 TF는 프로등급",누오보 바베트,111111,59000,Nuovo
2021.05.27. 00:09,"공식앱&사피아노 누오보 엘라지 (원가 80만원)&100,000원&",누오보 바베트,100000,59000,Nuovo
2021.05.26. 07:10,누오보 플랫 235,누오보 바베트,20000,59000,Nuovo
2021.05.26. 02:18,"팬텀베놈누오보팩(260),푸마원20.1(255),네메시스유니포리아팩(255),팬텀GT TF(285)낫소투지FA(k3,k4공인구) 판매 전원 엘리트제품이며 TF는 프로등급",누오보 바베트,111111,59000,Nuovo
2021.05.17. 14:48,나이키 티엠포 레전드8 엘리트 FG 누오보팩,누오보 바베트,85000,59000,Nuovo
2021.05.17. 14:32,판매완료 [새상품] 네파 아르테 누오보 다운자켓 95사이즈,누오보 바베트,170000,59000,Nuovo
2021.05.11. 20:52,누오보 옥스포드화 새구두,누오보 바베트,20000,59000,Nuovo
2021.05.10. 14:04,"누오보 옥스포드 로퍼, 블랙/230",누오보 바베트,10000,59000,Nuovo
2021.05.04. 03:15,레드벨벳 아이린 누오보 포스터 브로마이드 판매,누오보 바베트,15000,59000,Nuovo
2021.05.01. 10:04,누오보 구두 240 1회 착용 2만,누오보 바베트,20000,59000,Nuovo
2021.04.28. 21:34,누오보 여성화 블랙 애나멜 로퍼 클래식룩 오피스룩 225mm (가격 인하),누오보 바베트,5500,59000,Nuovo
2021.04.25. 11:12,누오보 구두(nuovo),누오보 바베트,24000,59000,Nuovo
2021.04.21. 15:24,나이키 에어조던1 미드 누오보 280사이즈 희귀템 검정색 판매합니다.,누오보 바베트,129000,59000,Nuovo
2021.04.19. 10:12,"누오보 옥스포드 로퍼, 블랙/230",누오보 바베트,15000,59000,Nuovo
2021.04.17. 12:33,누오보 찬다나 235사이즈 팝니다,누오보 바베트,13000,59000,Nuovo
2021.04.17. 12:32,"누오보 클라우스 235,250사이즈 팝니다",누오보 바베트,15000,59000,Nuovo
2021.04.16. 17:23,구찌 누오보 가디건,누오보 바베트,350000,59000,Nuovo
2021.04.14. 12:41,커피머신 8b 누오보 피렌체 2GR 팝니다.,누오보 바베트,1400000,59000,Nuovo
2021.04.14. 11:47,누오보 자수 신발 팝니다 (245사이즈),누오보 바베트,18000,59000,Nuovo
2021.04.12. 03:29,구찌 누오보 가디건 S사이즈 급매 합니다.,누오보 바베트,600000,59000,Nuovo
2021.04.08. 16:05,ABC 누오보 뮬 여름 슬립온 운동화 리비아 핑크데님 225,누오보 바베트,19000,59000,Nuovo
2021.04.08. 16:00,ABC 누오보 전소미 뮬 여름 스니커즈 운동화 에보니 225 새상품,누오보 바베트,19000,59000,Nuovo
2021.04.08. 13:26,구찌 누오보 가디건,누오보 바베트,350000,59000,Nuovo
2021.04.07. 19:05,구찌 누오보 가디건,누오보 바베트,350000,59000,Nuovo
2021.04.07. 18:03,Tods tod’s 토즈 고미니 누오보(다크브라운) uk9.5(285-290),누오보 바베트,220000,59000,Nuovo
2021.04.04. 14:02,유니슨리서치 유니코 누오보,누오보 바베트,12345,59000,Nuovo
2021.04.01. 06:32,유니슨 리서치 유니코 누오보,누오보 바베트,1800000,59000,Nuovo
2021.03.30. 11:41,MCM 엠씨엠 누오보 백_새상품,누오보 바베트,120000,59000,Nuovo
2021.03.27. 17:01,"공식앱&누오보 펌프스 힐 245&20,000원&",누오보 바베트,20000,59000,Nuovo
2021.03.25. 22:32,누오보,누오보 바베트,9900,59000,Nuovo
2021.03.21. 23:30,누오보 자수 신발 팝니다 (245사이즈),누오보 바베트,18000,59000,Nuovo
2021.03.17. 19:40,(미착용 새상품) 누오보 버블리 신발 판매,누오보 바베트,30000,59000,Nuovo
2021.03.17. 19:40,(미착용 새상품) 누오보 버블리 신발 판매,누오보 바베트,30000,59000,Nuovo
2021.03.13. 17:16,[발245] 스티브매든 레오파드 단화 플랫 / 누오보 스니커즈,누오보 바베트,3333,59000,Nuovo
2021.03.10. 16:25,MCM 미디움 도트백 누오보 엘 레드,누오보 바베트,200000,59000,Nuovo
2021.03.10. 15:46,"공식앱&누오보 로퍼 새 상품&10,000원&",누오보 바베트,10000,59000,Nuovo
2021.03.08. 08:36,"공식앱&누오보 로퍼 새 상품&10,000원&",누오보 바베트,10000,59000,Nuovo
2021.03.07. 23:43,[MCM] MCM 숄더백 스몰 토트백 누오보 엘(MWT3ALN07) 팝니다.,누오보 바베트,80000,59000,Nuovo
2021.03.06. 17:18,"공식앱&누오보 로퍼 새 상품&10,000원&",누오보 바베트,10000,59000,Nuovo
2021.03.04. 18:58,"공식앱&누오보 로퍼 새 상품&10,000원&",누오보 바베트,10000,59000,Nuovo
2021.11.08. 18:11,뉴발란스 327 문빔 네이비 beige gum 250,뉴발란스 문빔,163000,108000,New_Balance
2021.11.08. 16:47,뉴발란스 327 문빔 240 (새상품),뉴발란스 문빔,190000,108000,New_Balance
2021.11.08. 10:58,뉴발란스 327 문빔 230사이즈 새제품,뉴발란스 문빔,230000,108000,New_Balance
2021.11.08. 04:19,(245) 뉴발란스 327 문빔,뉴발란스 문빔,165000,108000,New_Balance
2021.11.07. 19:57,뉴발란스 문빔 235사이즈,뉴발란스 문빔,170000,108000,New_Balance
2021.11.07. 19:42,뉴발란스 327 문빔 화이트 WS327SFD 사이즈 여러개 미개봉 새상품,뉴발란스 문빔,179000,108000,New_Balance
2021.11.07. 18:22,뉴발란스 327 문빔 화이트 230 (새제품),뉴발란스 문빔,111111,108000,New_Balance
2021.11.07. 16:35,뉴발란스 327 문빔,뉴발란스 문빔,140000,108000,New_Balance
2021.11.06. 21:11,뉴발란스 327 문빔 230 팝니다,뉴발란스 문빔,209000,108000,New_Balance
2021.11.06. 17:30,"[265,280,290] 뉴발란스 327 문빔 화이트",뉴발란스 문빔,249000,108000,New_Balance
2021.11.06. 12:17,뉴발란스 327 문빔 네이비 beige gum 250,뉴발란스 문빔,160000,108000,New_Balance
2021.11.05. 23:20,뉴발란스 327 문빔 화이트 WS327SFD 사이즈 여러개 미개봉 새상품,뉴발란스 문빔,179000,108000,New_Balance
2021.11.05. 21:16,[새상품/245] 뉴발란스 우먼스 327 문빔레더 화이트 WS327LA,뉴발란스 문빔,120000,108000,New_Balance
2021.11.05. 18:38,"[265,280,290] 뉴발란스 327 문빔 화이트",뉴발란스 문빔,249000,108000,New_Balance
2021.11.05. 12:25,220 뉴발란스 327 문빔 화이트 sfd,뉴발란스 문빔,200000,108000,New_Balance
2021.11.05. 06:56,뉴발란스 327 문빔 블랙 판매합니다,뉴발란스 문빔,125000,108000,New_Balance
2021.11.04. 20:47,뉴발란스 327 문빔 화이트 230 (새제품),뉴발란스 문빔,189000,108000,New_Balance
2021.11.04. 19:35,뉴발란스 327 베이지 검 ws327kb 문빔 네이비 w230,뉴발란스 문빔,240000,108000,New_Balance
2021.11.04. 17:43,"[265,280] 뉴발란스 327 문빔 화이트",뉴발란스 문빔,249000,108000,New_Balance
2021.11.04. 15:12,뉴발란스 / 327 문빔 고스트페퍼 / 260,뉴발란스 문빔,110000,108000,New_Balance
2021.11.04. 10:15,뉴발란스 327 문빔 네이비 beige gum 250,뉴발란스 문빔,160000,108000,New_Balance
2021.11.04. 09:49,220 뉴발란스 327 문빔 화이트 sfd,뉴발란스 문빔,200000,108000,New_Balance
2021.11.03. 19:39,뉴발란스 327 문빔 255사이즈 급매 저렴히팝니다.,뉴발란스 문빔,150000,108000,New_Balance
2021.11.03. 17:43,뉴발란스 327 문빔 새상품,뉴발란스 문빔,125000,108000,New_Balance
2021.11.03. 13:18,뉴발란스 327 문빔 네이비 beige gum 250,뉴발란스 문빔,160000,108000,New_Balance
2021.11.03. 12:04,뉴발란스 327 문빔 270사이즈,뉴발란스 문빔,12345,108000,New_Balance
2021.11.03. 10:30,뉴발란스327문빔 화이트,뉴발란스 문빔,9000,108000,New_Balance
2021.11.02. 13:54,뉴발란스 327 문빔 화이트 WS327SFD 사이즈 여러개 미개봉 새상품,뉴발란스 문빔,179000,108000,New_Balance
2021.11.02. 13:38,뉴발란스 327 us6 (225~230) 정품 새상품 여성운동화 네이비 레몬 문빔,뉴발란스 문빔,95000,108000,New_Balance
2021.11.02. 13:27,뉴발란스 문빔,뉴발란스 문빔,150000,108000,New_Balance
2021.11.02. 11:15,뉴발란스 327 문빔 베이지검 레더 우먼스 280 WS327KB 남성 275,뉴발란스 문빔,80000,108000,New_Balance
2021.11.01. 23:03,뉴발란스 327 문빔 가죽버전 245(us7.5),뉴발란스 문빔,98000,108000,New_Balance
2021.11.01. 22:19,"[255, 260, 270] 뉴발란스 327 문빔 새상품 WS327SFD",뉴발란스 문빔,189000,108000,New_Balance
2021.11.01. 20:26,뉴발란스 327 문빔 네이비 280사이즈,뉴발란스 문빔,170000,108000,New_Balance
2021.11.01. 00:02,"뉴발란스327 화이트문빔(NB327 WS327SFD) 255, 260사이즈 새제품 판매합니다",뉴발란스 문빔,209000,108000,New_Balance
2021.10.31. 23:14,"[265,280] 뉴발란스 327 문빔 화이트",뉴발란스 문빔,249000,108000,New_Balance
2021.10.31. 18:18,뉴발란스 327 우먼스 문빔 250사이즈 (새상품) 판매합니다 (18만원),뉴발란스 문빔,180000,108000,New_Balance
2021.10.31. 17:20,뉴발란스 327 문빔 230,뉴발란스 문빔,100000,108000,New_Balance
2021.10.31. 16:42,(275) 뉴발란스 327 문빔 화이트,뉴발란스 문빔,239000,108000,New_Balance
2021.10.30. 18:01,뉴발란스 327 우먼스 문빔 290사이즈,뉴발란스 문빔,248000,108000,New_Balance
2021.10.30. 09:56,뉴발란스 327 스타우드 문빔 270사이즈 팝니다.,뉴발란스 문빔,110000,108000,New_Balance
2021.10.29. 18:12,"[265,280] 뉴발란스 327 문빔 화이트",뉴발란스 문빔,249000,108000,New_Balance
2021.10.29. 15:42,뉴발란스 327 문빔 255사이즈 황금사이즈 팝니다.,뉴발란스 문빔,150000,108000,New_Balance
2021.10.29. 09:47,뉴발란스 327 문빔,뉴발란스 문빔,140000,108000,New_Balance
2021.10.28. 22:50,"새제품 - 뉴발란스 327 문빔, 블루, 블랙, 아디다스 독일군, 시티마라톤, 튜블라, 리복펌프 퓨리, 나이키 베이퍼맥스 플라이니트3, 줌 프리미엄, 에어맥스 엑시스, 쏘로굿 목토, 첼시부츠, 테슬 로퍼",뉴발란스 문빔,2000,108000,New_Balance
2021.10.28. 19:54,뉴발란스327 뉴발327 문빔 블랙 US5.5(225cm) 새상품 박스X,뉴발란스 문빔,120000,108000,New_Balance
2021.10.28. 16:52,[220] 뉴발란스 327 문빔,뉴발란스 문빔,2222,108000,New_Balance
2021.10.27. 23:36,뉴발란스 327 문빔 고스트페퍼 ( 240mm ) 판매합니다 ~ ( 새상품 ),뉴발란스 문빔,119000,108000,New_Balance
2021.10.27. 21:33,뉴발란스327 화이트문빔 (260),뉴발란스 문빔,195000,108000,New_Balance
2021.10.27. 16:33,뉴발란스 327 문빔 스톰블루 245,뉴발란스 문빔,120000,108000,New_Balance
2021.10.27. 16:06,뉴발란스327 뉴발327 문빔 블랙 US5.5(225cm) 새상품 박스X,뉴발란스 문빔,125000,108000,New_Balance
2021.10.27. 10:14,뉴발란스 327 문빔,뉴발란스 문빔,130000,108000,New_Balance
2021.10.26. 21:04,뉴발란스 327 문빔 화이트 245 미시착 새상품,뉴발란스 문빔,140000,108000,New_Balance
2021.10.26. 20:35,뉴발란스327 문빔 화이트 260 사이즈,뉴발란스 문빔,190000,108000,New_Balance
2021.10.26. 20:16,"[255,265,270] 뉴발란스 327 문빔 화이트",뉴발란스 문빔,209000,108000,New_Balance
2021.10.26. 20:02,[220] 뉴발란스 327 문빔,뉴발란스 문빔,2222,108000,New_Balance
2021.10.26. 16:11,뉴발란스 327 문빔 240(US7)판매해요,뉴발란스 문빔,150000,108000,New_Balance
2021.10.26. 08:58,뉴발란스 327 문빔 베이지검 레더 우먼스 280 WS327KB 남성 275,뉴발란스 문빔,80000,108000,New_Balance
2021.10.25. 20:48,뉴발란스 327 화이트 문빔 265,뉴발란스 문빔,50000,108000,New_Balance
2021.10.25. 15:44,뉴발란스327 뉴발327 문빔 블랙 US5.5(225cm) 새상품 박스X,뉴발란스 문빔,125000,108000,New_Balance
2021.10.24. 16:12,뉴발란스 327 문빔 베이지검 레더 우먼스 280 WS327KB 남성 275,뉴발란스 문빔,85000,108000,New_Balance
2021.10.24. 13:20,뉴발란스 327 문빔 그레이 베이지 사이즈 220 팔아요,뉴발란스 문빔,130000,108000,New_Balance
2021.10.24. 11:34,뉴발란스 327 문빔화이트 270 1회착 급처분,뉴발란스 문빔,100000,108000,New_Balance
2021.10.23. 13:33,미사용 새상품 뉴발란스 327 문빔 사이즈 255 판매합니다.,뉴발란스 문빔,2000,108000,New_Balance
2021.10.23. 12:10,뉴발란스327 문빔 그레이/옐로우,뉴발란스 문빔,145000,108000,New_Balance
2021.10.23. 11:30,"앱상품&판매완료&최저가& 뉴발란스 화이트 문빔 WS327FSD&175,000원&",뉴발란스 문빔,175000,108000,New_Balance
2021.10.23. 11:30,"앱상품&판매완료&최저가& 뉴발란스 화이트 문빔 WS327FSD&175,000원&",뉴발란스 문빔,175000,108000,New_Balance
2021.10.23. 11:17,[220] 뉴발란스 327 문빔,뉴발란스 문빔,2222,108000,New_Balance
2021.10.22. 23:32,뉴발란스 327 문빔,뉴발란스 문빔,170000,108000,New_Balance
2021.10.22. 17:28,뉴발란스 327 문빔 판매합니다.,뉴발란스 문빔,150000,108000,New_Balance
2021.10.22. 14:49,[새상품] 뉴발란스 327 문빔 블랙 미착용,뉴발란스 문빔,123456,108000,New_Balance
2021.10.22. 14:10,뉴발란스 327 문빔 255사이즈 황금사이즈 팝니다.,뉴발란스 문빔,180000,108000,New_Balance
